script|job.kelp-urchin-farm.argue.bullKelp:3, drKelp, , "{@drKelp}\tHmm. The {pluralnameof Urchin} consume 2g of {pluralnameof BullKelp}.", "{@drKelp}\tHmm. Los {pluralnameof Urchin} consumen 2g de las {pluralnameof BullKelp}."
script|job.kelp-urchin-farm.argue.bullKelp:4, , , "How does the Giant Kelp compare?", "¿Cómo se compara con las Algas Gigantes?"
script|job.kelp-urchin-farm.argue.giantKelp:3, drKelp, , "{@drKelp}\tHmm. The {pluralnameof Urchin} consume 2g of {pluralnameof GiantKelp}.", "{@drKelp}\tHmm. Los {pluralnameof Urchin} consumen 2g de las {pluralnameof GiantKelp}."
script|job.kelp-urchin-farm.argue.giantKelp:4, , , "How does the Bull Kelp compare?", "¿Cómo se compara con las Algas de Toro?"
script|job.kelp-urchin-farm.argue.unrelated:0, drKelp, , "{@drKelp}\tHmmm... I don't think this fact is relevant, Mija.", "{@drKelp}\tHmmm... No creo que este dato sea relevante, Mija."
script|job.kelp-urchin-farm.argue.giveUp:0, drKelp, , "{@drKelp}\tOkay, Sweetie. Get back to me when you're ready.", "{@drKelp}\tDe acuerdo, cariño. Vuelveme a llamar cuando estés lista."
script|job.kelp-urchin-farm.argue.finalClaim:0, drKelp, , "{@drKelp} So, which type of kelp will the Urchins eat less of?", "{@drKelp} Entonces, ¿qué tipo de alga comen menos los erizos?"
script|job.kelp-urchin-farm.argue.finalClaim:1, , , "Giant Kelp", "Alga Gigante"
script|job.kelp-urchin-farm.argue.finalClaim:2, , , "Bull Kelp", "Alga de Toro"
script|job.kelp-urchin-farm.argue.finalClaim:3, , , "The rates are equal", "Los índices son iguales"
script|job.kelp-urchin-farm.argue.finalClaim:4, , , "Let me get back to you", "Te contestaré después"
script|job.kelp-urchin-farm.argue.giantOrBull:0, drKelp, , "{@drKelp} Are you sure, Olivia? I don't think your data supports that conclusion.", "{@drKelp} ¿Estás segura, Olivia? No creo que tus datos apoyen esa conclusión."
script|job.kelp-urchin-farm.argue.done:1, drKelp, , "{@drKelp}\tOh, interesting! Looks like the urchins eat both types of kelp at the same rate.", "{@drKelp}\t¡Interesante! Parece que los erizos comen ambos tipos de algas con la misma proporción."
script|job.kelp-urchin-farm.argue.done:2, , , "I can use either type at the urchin farm, and it won't make a difference!", "Puedo usar cualquiera de los dos tipos en la granja de erizos, ¡y no habrá diferencia!"
script|job.kelp-urchin-farm.end:0, drKelp, , "{@drKelp}\tThank you for your help, Olivia.", "{@drKelp}\tGracias por tu ayuda, Olivia."
script|job.kelp-urchin-farm.end:1, , , "Want to make dinner together, since you're here?", "¿Quieres que preparemos juntos la cena, ya que estás aquí?"
script|job.kelp-urchin-farm.end:3, player, , "{@player}   Oh... um, I'm so sorry, Mom. I promised I'd stop by a potluck at the Arctic Station tonight.", "{@player}   Uy. Lo siento mucho, mami. Me compromi esta noche con la Estación Ártica."
script|job.kelp-urchin-farm.end:5, player, , "{@player}   Oh... um, sorry Mom. I promised I'd stop by a potluck at the Bayou Station tonight.", "{@player}   Lo siento, mamá. Prometí que esta noche pasaría a cenar con los de la Estación del Pantano."
script|job.kelp-urchin-farm.end:7, player, , "{@player}   Oh... um, sorry Mom. I promised I'd stop by a potluck at the Coral Station tonight.", "{@player}   Lo siento, mami. Me compromi a cenar con los de la Estación Coral."
script|job.kelp-urchin-farm.end:9, player, , "{@player}   Oh... um, sorry Mom. I wanna try to get back out to one of the other stations tonight.", "{@player}   Lo siento, mamá. Quiero salir con una de las otras estaciones esta noche."
script|job.kelp-urchin-farm.end:11, drKelp, , "{@drKelp}   Aww, Sweetie. I love that you're getting out there. Mer would be proud.", "{@drKelp}   Cariño. Me encanta que salgas a fuera. Mer estaría orgullosa."
script|job.kelp-urchin-farm.end:-137, , , "Travel safe. I'll save you the leftovers!", "Viaja con cuidado. ¡Te guardaré las sobras!"
script|job.kelp-welcome.start:2, tutorial, , "{style center}{@tutorial}{speaker AQOS Tablet}", "{style center}{@tutorial}{speaker Tableta AQOS}"
script|job.kelp-welcome.start:11, , , "Check your {item-name}AQOS Tablet{/item-name} to see all the info about your active job! \n\nThis tool also holds all the data you collect. \n\nYou can access it by clicking on the icon or pressing {h}[Tab]{/h}.\n\nKeyboard shortcut hints can be toggled on from the {h}Options Menu{/h}.", "¡Revisa tu {item-name}Tableta AQOS{/item-name} para ver toda la información sobre tu trabajo actual!\n\nEsta herramienta también contiene todos los datos que recopilas.\n\nPuedes accederla haciendo clic en el icono o pulsando {h}[Tab]{/h}.\n\nLas teclas de acceso directo del teclado pueden activarse desde el {h}Menú de Opciones{/h}."
script|job.kelp-welcome.start:17, drKelp, , "{@drKelp} Gracias, Olivia!", "{@drKelp} ¡Gracias, Olivia!"
script|job.kelp-welcome.start:18, drKelp, , "{@drKelp} I'll get the AquaLab set up for you.", "{@drKelp} Te dejaré preparado el AquaLab."
script|job.kelp-welcome.start:19, player, , "{@player} Wow... the AquaLab? You're giving me Mer's old ship?", "{@player} Vaya... ¿el AquaLab? ¿Me vas a dar la vieja nave de Mer?"
script|job.kelp-welcome.start:20, drKelp, , "{@drKelp} Of course. Your sister would've wanted you to have it.", "{@drKelp} Por supuesto. Tu hermana hubiera querido que la tuvieras."
script|job.kelp-welcome.start:21, drKelp, , "{@drKelp} The data on your new ID card will give you clearance.", "{@drKelp} Te darán autorización los datos de tu nueva identificación."
script|job.kelp-welcome.start:22, drKelp, , "{@drKelp} Just make sure not to lose your card, or the whole ship will power down.", "{@drKelp} No más no pierdas la tarjeta o toda la nave se apagará."
script|job.kelp-welcome.start:23, player, , "{@player} Got it. Gracias, Mom.", "{@player} Entendido. Gracias, Mamá."
script|job.kelp-welcome.diveSite:2, guide, , "{@guide} Greetings! I am your onboard A.I.", "{@guide} ¡Saludos! Soy tu I.A. de a bordo."
script|job.kelp-welcome.diveSite:3, guide, , "{@guide} My name is Version 1 Conscious Terminal Onboard Representative.", "{@guide} Mi nombre es Representante a Bordo de la Terminal Consciente Versión 1."
script|job.kelp-welcome.diveSite:4, guide, , "{@guide} But you can call me {nameof @guide}.", "{@guide} Pero puedes llamarme {nameof @guide}."
script|job.kelp-welcome.diveSite:5, guide, , "{@guide} What should I call you?", "{@guide} ¿Cómo te llamo?"
script|job.kelp-welcome.diveSite:6, player, , "{@player} Oh... my name's Olivia Ramirez, but my friends call me O.", "{@player} Aah... me llamo Olivia Ramírez, pero mis amigos me llaman Oli."
script|job.kelp-welcome.diveSite:7, player, , "{@player} So... what should we do first, {nameof @guide}?", "{@player} Entonces... ¿qué hacemos primero, {nameof @guide}?"
script|job.kelp-welcome.diveSite:8, guide, , "{@guide} First, we will need to collect some data. My favorite!!!", "{@guide} Primero, tendremos que recopilar algunos datos. ¡Mis favoritos!"
script|job.kelp-welcome.diveSite:9, guide, , "{@guide} Use your {item-name}Scanner{/item-name} to identify all the species here at the Forested Lagoon.", "{@guide} Utiliza tu {item-name}Escáner{/item-name} para identificar todas las especies que hay en la Laguna Forestal."
script|job.kelp-welcome.diveSite:12, guide, , "{@guide}   Click the red targets to ID a new plant or animal!", "{@guide}   ¡Haz clic en los puntos rojos para identificar una nueva planta o animal!"
script|job.kelp-welcome.diveSite:18, tutorial, , "{style center}{@tutorial}{speaker V1ct0r}", "{style center}{@tutorial}{speaker V1ct0r}"
script|job.kelp-welcome.diveSite:26, , , "Talk to {nameof @guide} by clicking the {h}button with the eyes{/h} here.\n\nHe can help if you get stuck! \n\nYou can also talk to him by pressing {h}[Q]{/h}.", "Habla con {nameof @guide} pulsando el botón {h}con los ojos{/h} aquí.\n\n¡Él puede ayudarte si te quedas atascado!\n\nTambién puedes hablar con él pulsando {h}[Q]{/h}."
script|job.kelp-welcome.helpGoToSiteC:0, guide, , "{@guide}\tYou need to find {h}Site C{/h}, then dive.", "{@guide} Tienes que encontrar el {h}sitio C{/h}, y luego sumergirte."
script|job.kelp-welcome.helpGoToSiteC:1, , , "Unless you'd rather just float here forever.", "A menos que prefieras flotar aquí para siempre."
script|job.kelp-welcome.helpAtSiteC:0, player, , "{@player}   What now?", "{@player}   ¿Y ahora qué?"
script|job.kelp-welcome.helpAtSiteC:1, guide, , "{@guide}    According to your task list in AQOS, you must scan all the species here at Site C!", "{@guide}    Según tu lista de tareas en el AQOS, ¡debes escanear todas las especies que hay en el Sitio C!"
script|job.kelp-welcome.helpAtSiteC:2, , , "You appear to be missing some. Better keep looking.", "Parece que te faltan algunas. Será mejor que sigas buscando."
script|job.kelp-welcome.navigation.goBackUp:2, guide, , "{@guide} You have scanned all the local species...", "{@guide} Ya escaneaste todas las especies locales..."
script|job.kelp-welcome.navigation.goBackUp:3, guide, , "{@guide} And gathered lots of thrilling data!", "{@guide} ¡Y reuniste un montón de datos magníficos!"
script|job.kelp-welcome.navigation.goBackUp:4, guide, , "{@guide} Now head to the surface and board your new research vessel.", "{@guide} Ahora dirígete a la superficie y sube a bordo a tu nuevo barco de investigación."
script|job.kelp-welcome.helpAtSiteCCompleted:0, player, , "{@player}   Can you remind me what to do now, {nameof @guide}?", "{@player}   ¿Puedes recordarme qué tengo que hacer ahora, {nameof @guide}?"
script|job.kelp-welcome.helpAtSiteCCompleted:1, guide, , "{@guide}    Certainly, O. Head to the surface and board your ship!", "{@guide}    Por supuesto, Oli. ¡Dirígete a la superficie y sube a tu nave!"
script|job.kelp-welcome.navigation.return:1, player, , "{@player}Wow. Mer's old AquaLab!", "{@player}Vaya ¡El antiguo AquaLab de Mer!"
script|job.kelp-welcome.navigation.return:2, player, , "{@player} How do we get onboard, {nameof @guide}?", "{@player} ¿Cómo subimos a bordo, {nameof @guide}?"
script|job.kelp-welcome.navigation.return:11, , , "Use your {h}schematic{/h} to visit different areas of your ship.", "Utiliza tu {h}esquema{/h} para visitar las diferentes zonas de tu nave."
script|job.kelp-welcome.navigation.return:18, , , "Click here to enter the {h}helm{/h}!", "¡Haz clic aquí para entrar al {h}timón{/h}!"
script|job.kelp-welcome.navigation.return.incomplete:0, player, , "{@player}   Is that everything, {nameof @guide}?", "{@player}    ¿Es todo, {nameof @guide}?"
script|job.kelp-welcome.navigation.return.incomplete:1, guide, , "{@guide}   Hmmm. It appears you missed something.", "{@guide}   Emmm. Parece que te has dejado algo."
script|job.kelp-welcome.navigation.return.incomplete:2, guide, , "{@guide}    Head back to {h}Site C{/h} and try again.", "{@guide}    Vuelve al {h}Sitio C{/h} e inténtalo de nuevo."
script|job.kelp-welcome.helpReturnToShip:0, player, , "{@player} \tWhat now?", "{@player}      ¿Y ahora qué?"
script|job.kelp-welcome.helpReturnToShip:1, guide, , "{@guide}\tYou need to head to the {h}helm{/h}.", "{@guide} Tienes que dirigirte al {h}timón/h}."
script|job.kelp-welcome.helpReturnToShip:5, , , "Use the {h}schematic{/h} to navigate inside your ship.", "Utiliza el {h}esquema{/h} para navegar por el interior de tu nave."
script|job.kelp-welcome.atShip:0, player, , "{@player} Wow. It's beautiful!", "{@player} ¡Vaya! ¡Es precioso!"
script|job.kelp-welcome.atShip:1, player, , "{@player}  What should I do now, {nameof @guide}?", "{@player}  ¿Qué debo hacer ahora, {nameof @guide}?"
script|job.kelp-welcome.atShip:2, guide, , "{@guide} Updating ship schematic...", "{@guide} Actualizando el esquema de la nave..."
script|job.kelp-welcome.atShip:13, , , "Head to your {nameof Experimentation} to start your next task!", "¡Dirígete a tu {nameof Experimentation} para empezar tu próxima tarea!"
script|job.kelp-welcome.helpGoToExperimentRoom:0, player, , "{@player}   Can you help me find my way, {nameof @guide}?", "{@player}   ¿Puedes ayudarme a encontrar el camino, {nameof @guide}?"
script|job.kelp-welcome.helpGoToExperimentRoom:1, guide, , "{@guide}    Certainly, O. Open your ship schematic in the upper left.", "{@guide}    Por supuesto, Oli. Abre el esquema de tu nave en la parte superior al izquierda."
script|job.kelp-welcome.helpGoToExperimentRoom:2, guide, , "{@guide}  Then select your {nameof Experimentation}!", "{@guide}  Luego selecciona tu {nameof Experimentation}."
script|job.kelp-welcome.firstCaptureCircle:1, guide, , "{@guide}    That urchin's eating something!", "{@guide}    ¡Ese erizo se está comiendo algo!"
script|job.kelp-welcome.firstCaptureCircle:3, guide, , "{@guide}    That sea otter's eating something!", "{@guide}    ¡Esa nutria marina está comiendo algo!"
script|job.kelp-welcome.firstCaptureSuccess:1, guide, , "{@guide}    You captured a new behavior! Looks like {pluralnameof Urchin} eat {pluralnameof GiantKelp}.", "{@guide}    ¡Has captado un nuevo comportamiento! Parece que los {pluralnameof Urchin} se comen las {critter-name}Algas Gigantes{/critter-name}."
script|job.kelp-welcome.firstCaptureSuccess:2, guide, , "{@guide}    You captured a new behavior! Looks like {pluralnameof SeaOtter} eat {pluralnameof Urchin}.", "{@guide}    ¡Capturaste un nuevo comportamiento! Parece que las {pluralnameof SeaOtter} se comen los {pluralnameof Urchin}."
script|job.kelp-welcome.firstCaptureSuccess:4, guide, , "{@guide}    That should be recorded in our {item-name}Bestiary{/item-name} now.", "{@guide}    Ya debería estar registrado en nuestro {item-name}Bestiario{/item-name}."
script|job.kelp-welcome.firstCaptureCircleExpire:0, guide, , "{@guide}    Looks like you missed that one.", "{@guide}    Parece que te lo saltaste."
script|job.kelp-welcome.firstCaptureCircleExpire:1, , , "Try to record that behavior when it happens again.", "Intenta registrar ese comportamiento cuando vuelva a ocurrir."
script|job.kelp-welcome.helpFirstExperiment:0, player, , "{@player}   Okay, now what?", "{@player}   Sale, ¿y ahora qué?"
script|job.kelp-welcome.helpFirstExperiment:2, guide, , "{@guide}\tWatch the tank and click to record new behaviors.", "{@guide}\tObserva el tanque y haz clic para registrar nuevos comportamientos."
script|job.kelp-welcome.helpFirstExperiment:3, , , "You need to find out how these species interact.", "Tienes que averiguar cómo interactúan estas especies."
script|job.kelp-welcome.helpFirstExperiment:5, guide, , "{@guide}    You need to set up the tank.", "{@guide}    Tienes que preparar el tanque."
script|job.kelp-welcome.helpFirstExperiment:6, , , "You'll need some {nameof SeaOtter}, some {nameof Urchin}, and some {nameof GiantKelp}.", "Necesitarás algunas {critter-name}nutrias{/critter-name}, {critter-name}erizos{/critter-name} y {critter-name}algas gigantes{/critter-name}."
script|job.kelp-welcome.helpFirstExperiment:7, , , "And make sure to use a {nameof WarmKelpForest} environment.", "Y asegúrate de utilizar un Ambiente de {nameof WarmKelpForest}."
script|job.kelp-welcome.experimentFinished:0, guide, , "{@guide}  Hooray! More data!!!", "{@guide}  ¡Hurra! ¡Más datos!"
script|job.kelp-welcome.experimentFinished:1, guide, , "{@guide}  Adequate work, O. You're ready to report back to the Station.", "{@guide}  Trabajo adecuado, Oli. Estás lista para informar a la Estación."
